date,region,fuel_type,type_name,total_generation,units
2024-09-21T21,PJM,WND,Wind,1233.0,megawatthours
2024-09-21T20,MISO,COL,Coal,25197.0,megawatthours
2024-09-21T20,MISO,NG,Natural Gas,38617.0,megawatthours
2024-09-21T20,MISO,NUC,Nuclear,10678.0,megawatthours
2024-09-21T20,MISO,SUN,Solar,4243.0,megawatthours
2024-09-21T20,MISO,WAT,Hydro,2309.0,megawatthours
2024-09-21T20,MISO,WND,Wind,11862.0,megawatthours
2024-09-21T20,PJM,COL,Coal,15116.0,megawatthours
2024-09-21T20,PJM,NG,Natural Gas,55924.0,megawatthours
2024-09-21T20,PJM,NUC,Nuclear,31330.0,megawatthours
2024-09-21T20,PJM,SUN,Solar,5271.0,megawatthours
2024-09-21T20,PJM,WAT,Hydro,3519.0,megawatthours
2024-09-21T20,PJM,WND,Wind,1190.0,megawatthours
2024-09-21T19,MISO,COL,Coal,24474.0,megawatthours
2024-09-21T19,MISO,NG,Natural Gas,36311.0,megawatthours
2024-09-21T19,MISO,NUC,Nuclear,10692.0,megawatthours
2024-09-21T19,MISO,SUN,Solar,5155.0,megawatthours
2024-09-21T19,MISO,WAT,Hydro,2229.0,megawatthours
2024-09-21T19,MISO,WND,Wind,11946.0,megawatthours
2024-09-21T19,PJM,COL,Coal,14431.0,megawatthours
2024-09-21T19,PJM,NG,Natural Gas,53489.0,megawatthours
2024-09-21T19,PJM,NUC,Nuclear,31330.0,megawatthours
2024-09-21T19,PJM,SUN,Solar,6177.0,megawatthours
2024-09-21T19,PJM,WAT,Hydro,3374.0,megawatthours
2024-09-21T19,PJM,WND,Wind,1333.0,megawatthours
2024-09-21T18,MISO,COL,Coal,23512.0,megawatthours
2024-09-21T18,MISO,NG,Natural Gas,35038.0,megawatthours
2024-09-21T18,MISO,NUC,Nuclear,10696.0,megawatthours
2024-09-21T18,MISO,SUN,Solar,5456.0,megawatthours
2024-09-21T18,MISO,WAT,Hydro,1150.0,megawatthours
2024-09-21T18,MISO,WND,Wind,11086.0,megawatthours
2024-09-21T18,PJM,COL,Coal,13547.0,megawatthours
2024-09-21T18,PJM,NG,Natural Gas,50767.0,megawatthours
2024-09-21T18,PJM,NUC,Nuclear,31331.0,megawatthours
2024-09-21T18,PJM,SUN,Solar,6691.0,megawatthours
2024-09-21T18,PJM,WAT,Hydro,2526.0,megawatthours
2024-09-21T18,PJM,WND,Wind,1058.0,megawatthours
2024-09-21T17,MISO,COL,Coal,23036.0,megawatthours
2024-09-21T17,MISO,NG,Natural Gas,32601.0,megawatthours
2024-09-21T17,MISO,NUC,Nuclear,10706.0,megawatthours
2024-09-21T17,MISO,SUN,Solar,5974.0,megawatthours
2024-09-21T17,MISO,WAT,Hydro,456.0,megawatthours
2024-09-21T17,MISO,WND,Wind,10763.0,megawatthours
2024-09-21T17,PJM,COL,Coal,13198.0,megawatthours
2024-09-21T17,PJM,NG,Natural Gas,47757.0,megawatthours
2024-09-21T17,PJM,NUC,Nuclear,31328.0,megawatthours
2024-09-21T17,PJM,SUN,Solar,6522.0,megawatthours
2024-09-21T17,PJM,WAT,Hydro,2587.0,megawatthours
2024-09-21T17,PJM,WND,Wind,1127.0,megawatthours
2024-09-21T16,MISO,COL,Coal,22009.0,megawatthours
2024-09-21T16,MISO,NG,Natural Gas,29911.0,megawatthours
2024-09-21T16,MISO,NUC,Nuclear,10725.0,megawatthours
2024-09-21T16,MISO,SUN,Solar,6095.0,megawatthours
2024-09-21T16,MISO,WAT,Hydro,345.0,megawatthours
2024-09-21T16,MISO,WND,Wind,10041.0,megawatthours
2024-09-21T16,PJM,COL,Coal,12261.0,megawatthours
2024-09-21T16,PJM,NG,Natural Gas,44672.0,megawatthours
2024-09-21T16,PJM,NUC,Nuclear,31377.0,megawatthours
2024-09-21T16,PJM,SUN,Solar,6771.0,megawatthours
2024-09-21T16,PJM,WAT,Hydro,1136.0,megawatthours
2024-09-21T16,PJM,WND,Wind,1144.0,megawatthours
2024-09-21T15,MISO,COL,Coal,18844.0,megawatthours
2024-09-21T15,MISO,NG,Natural Gas,27179.0,megawatthours
2024-09-21T15,MISO,NUC,Nuclear,10741.0,megawatthours
2024-09-21T15,MISO,SUN,Solar,5647.0,megawatthours
2024-09-21T15,MISO,WAT,Hydro,333.0,megawatthours
2024-09-21T15,MISO,WND,Wind,10638.0,megawatthours
2024-09-21T15,PJM,COL,Coal,12187.0,megawatthours
2024-09-21T15,PJM,NG,Natural Gas,43630.0,megawatthours
2024-09-21T15,PJM,NUC,Nuclear,31415.0,megawatthours
2024-09-21T15,PJM,SUN,Solar,6549.0,megawatthours
2024-09-21T15,PJM,WAT,Hydro,255.0,megawatthours
2024-09-21T15,PJM,WND,Wind,831.0,megawatthours
2024-09-21T14,MISO,COL,Coal,17437.0,megawatthours
2024-09-21T14,MISO,NG,Natural Gas,24355.0,megawatthours
2024-09-21T14,MISO,NUC,Nuclear,10751.0,megawatthours
2024-09-21T14,MISO,SUN,Solar,3870.0,megawatthours
2024-09-21T14,MISO,WAT,Hydro,330.0,megawatthours
2024-09-21T14,MISO,WND,Wind,13122.0,megawatthours
2024-09-21T14,PJM,COL,Coal,11180.0,megawatthours
2024-09-21T14,PJM,NG,Natural Gas,41743.0,megawatthours
2024-09-21T14,PJM,NUC,Nuclear,31436.0,megawatthours
2024-09-21T14,PJM,SUN,Solar,6107.0,megawatthours
2024-09-21T14,PJM,WAT,Hydro,240.0,megawatthours
2024-09-21T14,PJM,WND,Wind,925.0,megawatthours
2024-09-21T13,MISO,COL,Coal,17482.0,megawatthours
2024-09-21T13,MISO,NG,Natural Gas,24274.0,megawatthours
2024-09-21T13,MISO,NUC,Nuclear,10731.0,megawatthours
2024-09-21T13,MISO,SUN,Solar,800.0,megawatthours
2024-09-21T13,MISO,WAT,Hydro,306.0,megawatthours
2024-09-21T13,MISO,WND,Wind,13995.0,megawatthours
2024-09-21T13,PJM,COL,Coal,10543.0,megawatthours
2024-09-21T13,PJM,NG,Natural Gas,39024.0,megawatthours
2024-09-21T13,PJM,NUC,Nuclear,31444.0,megawatthours
2024-09-21T13,PJM,SUN,Solar,5330.0,megawatthours
2024-09-21T13,PJM,WAT,Hydro,224.0,megawatthours
2024-09-21T13,PJM,WND,Wind,1223.0,megawatthours
2024-09-21T12,MISO,COL,Coal,16945.0,megawatthours
2024-09-21T12,MISO,NG,Natural Gas,23792.0,megawatthours
2024-09-21T12,MISO,NUC,Nuclear,10725.0,megawatthours
2024-09-21T12,MISO,SUN,Solar,1.0,megawatthours
2024-09-21T12,MISO,WAT,Hydro,306.0,megawatthours
2024-09-21T12,MISO,WND,Wind,14305.0,megawatthours
2024-09-21T12,PJM,COL,Coal,10468.0,megawatthours
2024-09-21T12,PJM,NG,Natural Gas,38866.0,megawatthours
2024-09-21T12,PJM,NUC,Nuclear,31443.0,megawatthours
2024-09-21T12,PJM,SUN,Solar,2278.0,megawatthours
2024-09-21T12,PJM,WAT,Hydro,226.0,megawatthours
2024-09-21T12,PJM,WND,Wind,1107.0,megawatthours
2024-09-21T11,MISO,COL,Coal,16433.0,megawatthours
2024-09-21T11,MISO,NG,Natural Gas,23336.0,megawatthours
2024-09-21T11,MISO,NUC,Nuclear,10751.0,megawatthours
2024-09-21T11,MISO,SUN,Solar,0.0,megawatthours
2024-09-21T11,MISO,WAT,Hydro,305.0,megawatthours
2024-09-21T11,MISO,WND,Wind,14407.0,megawatthours
2024-09-21T11,PJM,COL,Coal,10514.0,megawatthours
2024-09-21T11,PJM,NG,Natural Gas,39094.0,megawatthours
2024-09-21T11,PJM,NUC,Nuclear,31430.0,megawatthours
2024-09-21T11,PJM,SUN,Solar,134.0,megawatthours
2024-09-21T11,PJM,WAT,Hydro,206.0,megawatthours
2024-09-21T11,PJM,WND,Wind,633.0,megawatthours
2024-09-21T10,MISO,COL,Coal,16493.0,megawatthours
2024-09-21T10,MISO,NG,Natural Gas,22728.0,megawatthours
2024-09-21T10,MISO,NUC,Nuclear,10749.0,megawatthours
2024-09-21T10,MISO,SUN,Solar,0.0,megawatthours
2024-09-21T10,MISO,WAT,Hydro,296.0,megawatthours
2024-09-21T10,MISO,WND,Wind,14659.0,megawatthours
2024-09-21T10,PJM,COL,Coal,9805.0,megawatthours
2024-09-21T10,PJM,NG,Natural Gas,37984.0,megawatthours
2024-09-21T10,PJM,NUC,Nuclear,31395.0,megawatthours
2024-09-21T10,PJM,SUN,Solar,8.0,megawatthours
2024-09-21T10,PJM,WAT,Hydro,205.0,megawatthours
2024-09-21T10,PJM,WND,Wind,575.0,megawatthours
2024-09-21T09,MISO,COL,Coal,16990.0,megawatthours
2024-09-21T09,MISO,NG,Natural Gas,22711.0,megawatthours
2024-09-21T09,MISO,NUC,Nuclear,10744.0,megawatthours
2024-09-21T09,MISO,SUN,Solar,0.0,megawatthours
2024-09-21T09,MISO,WAT,Hydro,296.0,megawatthours
2024-09-21T09,MISO,WND,Wind,14521.0,megawatthours
2024-09-21T09,PJM,COL,Coal,9762.0,megawatthours
2024-09-21T09,PJM,NG,Natural Gas,37194.0,megawatthours
2024-09-21T09,PJM,NUC,Nuclear,31381.0,megawatthours
2024-09-21T09,PJM,SUN,Solar,8.0,megawatthours
2024-09-21T09,PJM,WAT,Hydro,207.0,megawatthours
2024-09-21T09,PJM,WND,Wind,488.0,megawatthours
2024-09-21T08,MISO,COL,Coal,18302.0,megawatthours
2024-09-21T08,MISO,NG,Natural Gas,23901.0,megawatthours
2024-09-21T08,MISO,NUC,Nuclear,10739.0,megawatthours
2024-09-21T08,MISO,SUN,Solar,0.0,megawatthours
2024-09-21T08,MISO,WAT,Hydro,302.0,megawatthours
2024-09-21T08,MISO,WND,Wind,14004.0,megawatthours
2024-09-21T08,PJM,COL,Coal,9871.0,megawatthours
2024-09-21T08,PJM,NG,Natural Gas,37003.0,megawatthours
2024-09-21T08,PJM,NUC,Nuclear,31380.0,megawatthours
2024-09-21T08,PJM,SUN,Solar,8.0,megawatthours
2024-09-21T08,PJM,WAT,Hydro,194.0,megawatthours
2024-09-21T08,PJM,WND,Wind,538.0,megawatthours
2024-09-21T07,MISO,COL,Coal,20117.0,megawatthours
2024-09-21T07,MISO,NG,Natural Gas,24355.0,megawatthours
2024-09-21T07,MISO,NUC,Nuclear,10731.0,megawatthours
2024-09-21T07,MISO,SUN,Solar,0.0,megawatthours
2024-09-21T07,MISO,WAT,Hydro,318.0,megawatthours
2024-09-21T07,MISO,WND,Wind,13620.0,megawatthours
2024-09-21T07,PJM,COL,Coal,10019.0,megawatthours
2024-09-21T07,PJM,NG,Natural Gas,36443.0,megawatthours
2024-09-21T07,PJM,NUC,Nuclear,31368.0,megawatthours
2024-09-21T07,PJM,SUN,Solar,8.0,megawatthours
2024-09-21T07,PJM,WAT,Hydro,186.0,megawatthours
2024-09-21T07,PJM,WND,Wind,695.0,megawatthours
2024-09-21T06,MISO,COL,Coal,22354.0,megawatthours
2024-09-21T06,MISO,NG,Natural Gas,25522.0,megawatthours
2024-09-21T06,MISO,NUC,Nuclear,10725.0,megawatthours
2024-09-21T06,MISO,SUN,Solar,0.0,megawatthours
2024-09-21T06,MISO,WAT,Hydro,318.0,megawatthours
2024-09-21T06,MISO,WND,Wind,12994.0,megawatthours
2024-09-21T06,PJM,COL,Coal,10671.0,megawatthours
2024-09-21T06,PJM,NG,Natural Gas,38136.0,megawatthours
2024-09-21T06,PJM,NUC,Nuclear,31360.0,megawatthours
2024-09-21T06,PJM,SUN,Solar,8.0,megawatthours
2024-09-21T06,PJM,WAT,Hydro,186.0,megawatthours
2024-09-21T06,PJM,WND,Wind,707.0,megawatthours
2024-09-21T05,MISO,COL,Coal,24068.0,megawatthours
2024-09-21T05,MISO,NG,Natural Gas,27844.0,megawatthours
2024-09-21T05,MISO,NUC,Nuclear,10723.0,megawatthours
2024-09-21T05,MISO,SUN,Solar,0.0,megawatthours
2024-09-21T05,MISO,WAT,Hydro,317.0,megawatthours
2024-09-21T05,MISO,WND,Wind,12157.0,megawatthours
2024-09-21T05,PJM,COL,Coal,11773.0,megawatthours
2024-09-21T05,PJM,NG,Natural Gas,39171.0,megawatthours
2024-09-21T05,PJM,NUC,Nuclear,31348.0,megawatthours
2024-09-21T05,PJM,SUN,Solar,8.0,megawatthours
2024-09-21T05,PJM,WAT,Hydro,191.0,megawatthours
2024-09-21T05,PJM,WND,Wind,717.0,megawatthours
2024-09-21T04,MISO,COL,Coal,25918.0,megawatthours
2024-09-21T04,MISO,NG,Natural Gas,30128.0,megawatthours
2024-09-21T04,MISO,NUC,Nuclear,10719.0,megawatthours
2024-09-21T04,MISO,SUN,Solar,0.0,megawatthours
2024-09-21T04,MISO,WAT,Hydro,328.0,megawatthours
2024-09-21T04,MISO,WND,Wind,12033.0,megawatthours
2024-09-21T04,PJM,COL,Coal,10292.0,megawatthours
2024-09-21T04,PJM,NG,Natural Gas,43860.0,megawatthours
2024-09-21T04,PJM,NUC,Nuclear,31187.0,megawatthours
2024-09-21T04,PJM,SUN,Solar,11.0,megawatthours
2024-09-21T04,PJM,WAT,Hydro,201.0,megawatthours
2024-09-21T04,PJM,WND,Wind,3893.0,megawatthours
2024-09-21T03,MISO,COL,Coal,27326.0,megawatthours
2024-09-21T03,MISO,NG,Natural Gas,34413.0,megawatthours
2024-09-21T03,MISO,NUC,Nuclear,10715.0,megawatthours
2024-09-21T03,MISO,SUN,Solar,1.0,megawatthours
2024-09-21T03,MISO,WAT,Hydro,393.0,megawatthours
2024-09-21T03,MISO,WND,Wind,10257.0,megawatthours
2024-09-21T03,PJM,COL,Coal,13113.0,megawatthours
2024-09-21T03,PJM,NG,Natural Gas,44704.0,megawatthours
2024-09-21T03,PJM,NUC,Nuclear,31403.0,megawatthours
2024-09-21T03,PJM,SUN,Solar,8.0,megawatthours
2024-09-21T03,PJM,WAT,Hydro,197.0,megawatthours
2024-09-21T03,PJM,WND,Wind,496.0,megawatthours
2024-09-21T02,MISO,COL,Coal,27961.0,megawatthours
2024-09-21T02,MISO,NG,Natural Gas,38960.0,megawatthours
2024-09-21T02,MISO,NUC,Nuclear,10725.0,megawatthours
2024-09-21T02,MISO,SUN,Solar,1.0,megawatthours
2024-09-21T02,MISO,WAT,Hydro,1084.0,megawatthours
2024-09-21T02,MISO,WND,Wind,8615.0,megawatthours
2024-09-21T02,PJM,COL,Coal,13506.0,megawatthours
2024-09-21T02,PJM,NG,Natural Gas,48826.0,megawatthours
2024-09-21T02,PJM,NUC,Nuclear,31410.0,megawatthours
2024-09-21T02,PJM,SUN,Solar,8.0,megawatthours
2024-09-21T02,PJM,WAT,Hydro,579.0,megawatthours
2024-09-21T02,PJM,WND,Wind,556.0,megawatthours
2024-09-21T01,MISO,COL,Coal,29461.0,megawatthours
2024-09-21T01,MISO,NG,Natural Gas,42320.0,megawatthours
2024-09-21T01,MISO,NUC,Nuclear,10814.0,megawatthours
2024-09-21T01,MISO,SUN,Solar,5.0,megawatthours
2024-09-21T01,MISO,WAT,Hydro,2365.0,megawatthours
2024-09-21T01,MISO,WND,Wind,6215.0,megawatthours
2024-09-21T01,PJM,COL,Coal,13559.0,megawatthours
2024-09-21T01,PJM,NG,Natural Gas,52695.0,megawatthours
2024-09-21T01,PJM,NUC,Nuclear,31378.0,megawatthours
2024-09-21T01,PJM,SUN,Solar,8.0,megawatthours
2024-09-21T01,PJM,WAT,Hydro,2110.0,megawatthours
2024-09-21T01,PJM,WND,Wind,664.0,megawatthours
2024-09-21T00,MISO,COL,Coal,30362.0,megawatthours
2024-09-21T00,MISO,NG,Natural Gas,44447.0,megawatthours
2024-09-21T00,MISO,NUC,Nuclear,10869.0,megawatthours
2024-09-21T00,MISO,SUN,Solar,830.0,megawatthours
2024-09-21T00,MISO,WAT,Hydro,2724.0,megawatthours
2024-09-21T00,MISO,WND,Wind,4709.0,megawatthours
2024-09-21T00,PJM,COL,Coal,13772.0,megawatthours
2024-09-21T00,PJM,NG,Natural Gas,56610.0,megawatthours
2024-09-21T00,PJM,NUC,Nuclear,31370.0,megawatthours
2024-09-21T00,PJM,SUN,Solar,8.0,megawatthours
2024-09-21T00,PJM,WAT,Hydro,2959.0,megawatthours
2024-09-21T00,PJM,WND,Wind,874.0,megawatthours
2024-09-20T23,MISO,COL,Coal,30464.0,megawatthours
2024-09-20T23,MISO,NG,Natural Gas,45100.0,megawatthours
2024-09-20T23,MISO,NUC,Nuclear,10867.0,megawatthours
2024-09-20T23,MISO,SUN,Solar,3623.0,megawatthours
2024-09-20T23,MISO,WAT,Hydro,2887.0,megawatthours
2024-09-20T23,MISO,WND,Wind,4412.0,megawatthours
2024-09-20T23,PJM,COL,Coal,14385.0,megawatthours
2024-09-20T23,PJM,NG,Natural Gas,60512.0,megawatthours
2024-09-20T23,PJM,NUC,Nuclear,31366.0,megawatthours
2024-09-20T23,PJM,SUN,Solar,39.0,megawatthours
2024-09-20T23,PJM,WAT,Hydro,3426.0,megawatthours
2024-09-20T23,PJM,WND,Wind,865.0,megawatthours
2024-09-20T22,MISO,COL,Coal,30377.0,megawatthours
2024-09-20T22,MISO,NG,Natural Gas,45039.0,megawatthours
2024-09-20T22,MISO,NUC,Nuclear,10873.0,megawatthours
2024-09-20T22,MISO,SUN,Solar,5306.0,megawatthours
2024-09-20T22,MISO,WAT,Hydro,2913.0,megawatthours
2024-09-20T22,MISO,WND,Wind,4248.0,megawatthours
2024-09-20T22,PJM,COL,Coal,14787.0,megawatthours
2024-09-20T22,PJM,NG,Natural Gas,62373.0,megawatthours
2024-09-20T22,PJM,NUC,Nuclear,31377.0,megawatthours
2024-09-20T22,PJM,SUN,Solar,1263.0,megawatthours
2024-09-20T22,PJM,WAT,Hydro,3952.0,megawatthours
2024-09-20T22,PJM,WND,Wind,1108.0,megawatthours
2024-09-20T21,MISO,COL,Coal,30321.0,megawatthours
2024-09-20T21,MISO,NG,Natural Gas,45031.0,megawatthours
2024-09-20T21,MISO,NUC,Nuclear,10876.0,megawatthours
2024-09-20T21,MISO,SUN,Solar,5707.0,megawatthours
2024-09-20T21,MISO,WAT,Hydro,2861.0,megawatthours
2024-09-20T21,MISO,WND,Wind,4023.0,megawatthours
2024-09-20T21,PJM,COL,Coal,14709.0,megawatthours
2024-09-20T21,PJM,NG,Natural Gas,63133.0,megawatthours
2024-09-20T21,PJM,NUC,Nuclear,31361.0,megawatthours
2024-09-20T21,PJM,SUN,Solar,4002.0,megawatthours
2024-09-20T21,PJM,WAT,Hydro,4454.0,megawatthours
2024-09-20T21,PJM,WND,Wind,1517.0,megawatthours
2024-09-20T20,MISO,COL,Coal,29926.0,megawatthours
2024-09-20T20,MISO,NG,Natural Gas,44341.0,megawatthours
2024-09-20T20,MISO,NUC,Nuclear,10881.0,megawatthours
2024-09-20T20,MISO,SUN,Solar,5589.0,megawatthours
2024-09-20T20,MISO,WAT,Hydro,2459.0,megawatthours
2024-09-20T20,MISO,WND,Wind,3586.0,megawatthours
2024-09-20T20,PJM,COL,Coal,14309.0,megawatthours
2024-09-20T20,PJM,NG,Natural Gas,61534.0,megawatthours
2024-09-20T20,PJM,NUC,Nuclear,31383.0,megawatthours
2024-09-20T20,PJM,SUN,Solar,5793.0,megawatthours
2024-09-20T20,PJM,WAT,Hydro,3402.0,megawatthours
2024-09-20T20,PJM,WND,Wind,1434.0,megawatthours
2024-09-20T19,MISO,COL,Coal,29299.0,megawatthours
2024-09-20T19,MISO,NG,Natural Gas,44049.0,megawatthours
2024-09-20T19,MISO,NUC,Nuclear,10893.0,megawatthours
2024-09-20T19,MISO,SUN,Solar,5760.0,megawatthours
2024-09-20T19,MISO,WAT,Hydro,2230.0,megawatthours
2024-09-20T19,MISO,WND,Wind,3048.0,megawatthours
2024-09-20T19,PJM,COL,Coal,14043.0,megawatthours
2024-09-20T19,PJM,NG,Natural Gas,60628.0,megawatthours
2024-09-20T19,PJM,NUC,Nuclear,31388.0,megawatthours
2024-09-20T19,PJM,SUN,Solar,6027.0,megawatthours
2024-09-20T19,PJM,WAT,Hydro,2756.0,megawatthours
2024-09-20T19,PJM,WND,Wind,1533.0,megawatthours
2024-09-20T18,MISO,COL,Coal,27634.0,megawatthours
2024-09-20T18,MISO,NG,Natural Gas,41172.0,megawatthours
2024-09-20T18,MISO,NUC,Nuclear,10901.0,megawatthours
2024-09-20T18,MISO,SUN,Solar,5980.0,megawatthours
2024-09-20T18,MISO,WAT,Hydro,1889.0,megawatthours
2024-09-20T18,MISO,WND,Wind,3084.0,megawatthours
2024-09-20T18,PJM,COL,Coal,13499.0,megawatthours
2024-09-20T18,PJM,NG,Natural Gas,57097.0,megawatthours
2024-09-20T18,PJM,NUC,Nuclear,31420.0,megawatthours
2024-09-20T18,PJM,SUN,Solar,6031.0,megawatthours
2024-09-20T18,PJM,WAT,Hydro,2176.0,megawatthours
2024-09-20T18,PJM,WND,Wind,1331.0,megawatthours
2024-09-20T17,MISO,COL,Coal,26913.0,megawatthours
2024-09-20T17,MISO,NG,Natural Gas,38153.0,megawatthours
2024-09-20T17,MISO,NUC,Nuclear,10942.0,megawatthours
2024-09-20T17,MISO,SUN,Solar,6074.0,megawatthours
2024-09-20T17,MISO,WAT,Hydro,1131.0,megawatthours
2024-09-20T17,MISO,WND,Wind,2802.0,megawatthours
2024-09-20T17,PJM,COL,Coal,13077.0,megawatthours
2024-09-20T17,PJM,NG,Natural Gas,53717.0,megawatthours
2024-09-20T17,PJM,NUC,Nuclear,31358.0,megawatthours
2024-09-20T17,PJM,SUN,Solar,5788.0,megawatthours
2024-09-20T17,PJM,WAT,Hydro,2226.0,megawatthours
2024-09-20T17,PJM,WND,Wind,1104.0,megawatthours
2024-09-20T16,MISO,COL,Coal,26402.0,megawatthours
2024-09-20T16,MISO,NG,Natural Gas,35615.0,megawatthours
2024-09-20T16,MISO,NUC,Nuclear,10999.0,megawatthours
2024-09-20T16,MISO,SUN,Solar,5675.0,megawatthours
2024-09-20T16,MISO,WAT,Hydro,434.0,megawatthours
2024-09-20T16,MISO,WND,Wind,2060.0,megawatthours
2024-09-20T16,PJM,COL,Coal,12862.0,megawatthours
2024-09-20T16,PJM,NG,Natural Gas,49484.0,megawatthours
2024-09-20T16,PJM,NUC,Nuclear,31268.0,megawatthours
2024-09-20T16,PJM,SUN,Solar,6306.0,megawatthours
2024-09-20T16,PJM,WAT,Hydro,1380.0,megawatthours
2024-09-20T16,PJM,WND,Wind,1028.0,megawatthours
2024-09-20T15,MISO,COL,Coal,24795.0,megawatthours
2024-09-20T15,MISO,NG,Natural Gas,32391.0,megawatthours
2024-09-20T15,MISO,NUC,Nuclear,11100.0,megawatthours
2024-09-20T15,MISO,SUN,Solar,4947.0,megawatthours
2024-09-20T15,MISO,WAT,Hydro,300.0,megawatthours
2024-09-20T15,MISO,WND,Wind,2912.0,megawatthours
2024-09-20T15,PJM,COL,Coal,12274.0,megawatthours
2024-09-20T15,PJM,NG,Natural Gas,49031.0,megawatthours
2024-09-20T15,PJM,NUC,Nuclear,31176.0,megawatthours
2024-09-20T15,PJM,SUN,Solar,6321.0,megawatthours
2024-09-20T15,PJM,WAT,Hydro,359.0,megawatthours
2024-09-20T15,PJM,WND,Wind,866.0,megawatthours
2024-09-20T14,MISO,COL,Coal,23927.0,megawatthours
2024-09-20T14,MISO,NG,Natural Gas,29783.0,megawatthours
2024-09-20T14,MISO,NUC,Nuclear,11189.0,megawatthours
2024-09-20T14,MISO,SUN,Solar,2885.0,megawatthours
2024-09-20T14,MISO,WAT,Hydro,298.0,megawatthours
2024-09-20T14,MISO,WND,Wind,5053.0,megawatthours
2024-09-20T14,PJM,COL,Coal,11590.0,megawatthours
2024-09-20T14,PJM,NG,Natural Gas,46665.0,megawatthours
2024-09-20T14,PJM,NUC,Nuclear,31214.0,megawatthours
2024-09-20T14,PJM,SUN,Solar,6002.0,megawatthours
2024-09-20T14,PJM,WAT,Hydro,336.0,megawatthours
2024-09-20T14,PJM,WND,Wind,971.0,megawatthours
2024-09-20T13,MISO,COL,Coal,23900.0,megawatthours
2024-09-20T13,MISO,NG,Natural Gas,29309.0,megawatthours
2024-09-20T13,MISO,NUC,Nuclear,11283.0,megawatthours
2024-09-20T13,MISO,SUN,Solar,646.0,megawatthours
2024-09-20T13,MISO,WAT,Hydro,297.0,megawatthours
2024-09-20T13,MISO,WND,Wind,6140.0,megawatthours
2024-09-20T13,PJM,COL,Coal,10700.0,megawatthours
2024-09-20T13,PJM,NG,Natural Gas,45662.0,megawatthours
2024-09-20T13,PJM,NUC,Nuclear,31252.0,megawatthours
2024-09-20T13,PJM,SUN,Solar,5526.0,megawatthours
2024-09-20T13,PJM,WAT,Hydro,320.0,megawatthours
2024-09-20T13,PJM,WND,Wind,1273.0,megawatthours
2024-09-20T12,MISO,COL,Coal,23704.0,megawatthours
2024-09-20T12,MISO,NG,Natural Gas,29516.0,megawatthours
2024-09-20T12,MISO,NUC,Nuclear,11371.0,megawatthours
2024-09-20T12,MISO,SUN,Solar,4.0,megawatthours
2024-09-20T12,MISO,WAT,Hydro,331.0,megawatthours
2024-09-20T12,MISO,WND,Wind,5677.0,megawatthours
2024-09-20T12,PJM,COL,Coal,10595.0,megawatthours
2024-09-20T12,PJM,NG,Natural Gas,45352.0,megawatthours
2024-09-20T12,PJM,NUC,Nuclear,31273.0,megawatthours
2024-09-20T12,PJM,SUN,Solar,2707.0,megawatthours
2024-09-20T12,PJM,WAT,Hydro,459.0,megawatthours
2024-09-20T12,PJM,WND,Wind,1737.0,megawatthours
2024-09-20T11,MISO,COL,Coal,21450.0,megawatthours
2024-09-20T11,MISO,NG,Natural Gas,28321.0,megawatthours
2024-09-20T11,MISO,NUC,Nuclear,11391.0,megawatthours
2024-09-20T11,MISO,SUN,Solar,0.0,megawatthours
2024-09-20T11,MISO,WAT,Hydro,354.0,megawatthours
2024-09-20T11,MISO,WND,Wind,5658.0,megawatthours
2024-09-20T11,PJM,COL,Coal,10306.0,megawatthours
2024-09-20T11,PJM,NG,Natural Gas,45824.0,megawatthours
2024-09-20T11,PJM,NUC,Nuclear,31273.0,megawatthours
2024-09-20T11,PJM,SUN,Solar,180.0,megawatthours
2024-09-20T11,PJM,WAT,Hydro,624.0,megawatthours
2024-09-20T11,PJM,WND,Wind,1408.0,megawatthours
2024-09-20T10,MISO,COL,Coal,19028.0,megawatthours
2024-09-20T10,MISO,NG,Natural Gas,27500.0,megawatthours
2024-09-20T10,MISO,NUC,Nuclear,11395.0,megawatthours
2024-09-20T10,MISO,SUN,Solar,0.0,megawatthours
2024-09-20T10,MISO,WAT,Hydro,357.0,megawatthours
2024-09-20T10,MISO,WND,Wind,5460.0,megawatthours
2024-09-20T10,PJM,COL,Coal,9338.0,megawatthours
2024-09-20T10,PJM,NG,Natural Gas,43350.0,megawatthours
2024-09-20T10,PJM,NUC,Nuclear,31281.0,megawatthours
2024-09-20T10,PJM,SUN,Solar,11.0,megawatthours
2024-09-20T10,PJM,WAT,Hydro,517.0,megawatthours
2024-09-20T10,PJM,WND,Wind,1624.0,megawatthours
2024-09-20T09,MISO,COL,Coal,17727.0,megawatthours
2024-09-20T09,MISO,NG,Natural Gas,26987.0,megawatthours
2024-09-20T09,MISO,NUC,Nuclear,11448.0,megawatthours
2024-09-20T09,MISO,SUN,Solar,0.0,megawatthours
2024-09-20T09,MISO,WAT,Hydro,359.0,megawatthours
2024-09-20T09,MISO,WND,Wind,5986.0,megawatthours
2024-09-20T09,PJM,COL,Coal,8951.0,megawatthours
2024-09-20T09,PJM,NG,Natural Gas,41021.0,megawatthours
2024-09-20T09,PJM,NUC,Nuclear,31255.0,megawatthours
2024-09-20T09,PJM,SUN,Solar,11.0,megawatthours
2024-09-20T09,PJM,WAT,Hydro,228.0,megawatthours
2024-09-20T09,PJM,WND,Wind,1937.0,megawatthours
